route_no,survey_no,survey.starting,skin,number,number.km,Date,Year,Month,time_point,SC,CNR
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,135,2017-11-10T06:15:00Z,unset,88,,10/11/2017,2017,11,8,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,65,2015-11-11T06:18:00Z,unset,113,,11/11/2015,2015,11,4,0,1
2,155,2017-11-11T06:16:00Z,Skin yes,1,,11/11/2017,2017,11,8,1,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,155,2017-11-11T06:16:00Z,unset,92,,11/11/2017,2017,11,8,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
2,68,2015-11-12T06:18:00Z,unset,95,,12/11/2015,2015,11,4,0,1
