route_no,survey_no,survey.starting,dog_type,number,number.km,Date,Year,Month,time_point,Adult,Female,Neutered,Lactating,CNR
2,178,2018-12-21T06:15:00Z,Male,15,#Error,21/12/2018,2018,11,10,1,,0,0,1
2,178,2018-12-21T06:15:00Z,Male,15,#Error,21/12/2018,2018,11,10,1,,0,0,1
2,178,2018-12-21T06:15:00Z,Male,15,#Error,21/12/2018,2018,11,10,1,,0,0,1
2,178,2018-12-21T06:15:00Z,Male,15,#Error,21/12/2018,2018,11,10,1,,0,0,1
2,178,2018-12-21T06:15:00Z,Male,15,#Error,21/12/2018,2018,11,10,1,,0,0,1
2,178,2018-12-21T06:15:00Z,Male,15,#Error,21/12/2018,2018,11,10,1,,0,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Male sterile,36,#Error,21/12/2018,2018,11,10,1,,1,0,1
2,178,2018-12-21T06:15:00Z,Pup,10,#Error,21/12/2018,2018,11,10,0,,0,0,1
2,178,2018-12-21T06:15:00Z,Pup,10,#Error,21/12/2018,2018,11,10,0,,0,0,1
2,178,2018-12-21T06:15:00Z,Pup,10,#Error,21/12/2018,2018,11,10,0,,0,0,1
2,178,2018-12-21T06:15:00Z,Pup,10,#Error,21/12/2018,2018,11,10,0,,0,0,1
2,178,2018-12-21T06:15:00Z,Pup,10,#Error,21/12/2018,2018,11,10,0,,0,0,1
2,178,2018-12-21T06:15:00Z,Pup,10,#Error,21/12/2018,2018,11,10,0,,0,0,1
2,178,2018-12-21T06:15:00Z,Pup,10,#Error,21/12/2018,2018,11,10,0,,0,0,1
2,178,2018-12-21T06:15:00Z,Pup,10,#Error,21/12/2018,2018,11,10,0,,0,0,1
2,178,2018-12-21T06:15:00Z,Pup,10,#Error,21/12/2018,2018,11,10,0,,0,0,1
2,178,2018-12-21T06:15:00Z,Pup,10,#Error,21/12/2018,2018,11,10,0,,0,0,1
2,178,2018-12-21T06:15:00Z,Unknown adult,4,#Error,21/12/2018,2018,11,10,1,,0,0,1
2,178,2018-12-21T06:15:00Z,Unknown adult,4,#Error,21/12/2018,2018,11,10,1,,0,0,1
2,178,2018-12-21T06:15:00Z,Unknown adult,4,#Error,21/12/2018,2018,11,10,1,,0,0,1
2,178,2018-12-21T06:15:00Z,Unknown adult,4,#Error,21/12/2018,2018,11,10,1,,0,0,1
8,8,2014-05-08T06:15:00Z,Female notched,11,,8/5/2014,2014,5,1,1,1,1,0,1
8,8,2014-05-08T06:15:00Z,Female notched,11,,8/5/2014,2014,5,1,1,1,1,0,1
8,8,2014-05-08T06:15:00Z,Female notched,11,,8/5/2014,2014,5,1,1,1,1,0,1
8,8,2014-05-08T06:15:00Z,Female notched,11,,8/5/2014,2014,5,1,1,1,1,0,1
8,8,2014-05-08T06:15:00Z,Female notched,11,,8/5/2014,2014,5,1,1,1,1,0,1
8,8,2014-05-08T06:15:00Z,Female notched,11,,8/5/2014,2014,5,1,1,1,1,0,1
8,8,2014-05-08T06:15:00Z,Female notched,11,,8/5/2014,2014,5,1,1,1,1,0,1
8,8,2014-05-08T06:15:00Z,Female notched,11,,8/5/2014,2014,5,1,1,1,1,0,1
8,8,2014-05-08T06:15:00Z,Female notched,11,,8/5/2014,2014,5,1,1,1,1,0,1
8,8,2014-05-08T06:15:00Z,Female notched,11,,8/5/2014,2014,5,1,1,1,1,0,1
8,8,2014-05-08T06:15:00Z,Female notched,11,,8/5/2014,2014,5,1,1,1,1,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Female unnotched,31,,8/5/2014,2014,5,1,1,1,0,0,1
8,8,2014-05-08T06:15:00Z,Lactating,1,,8/5/2014,2014,5,1,1,1,0,1,1
8,8,2014-05-08T06:15:00Z,Male notched,18,,8/5/2014,2014,5,1,1,0,1,0,1
8,8,2014-05-08T06:15:00Z,Male notched,18,,8/5/2014,2014,5,1,1,0,1,0,1
8,8,2014-05-08T06:15:00Z,Male notched,18,,8/5/2014,2014,5,1,1,0,1,0,1
8,8,2014-05-08T06:15:00Z,Male notched,18,,8/5/2014,2014,5,1,1,0,1,0,1
8,8,2014-05-08T06:15:00Z,Male notched,18,,8/5/2014,2014,5,1,1,0,1,0,1
8,8,2014-05-08T06:15:00Z,Male notched,18,,8/5/2014,2014,5,1,1,0,1,0,1
8,8,2014-05-08T06:15:00Z,Male notched,18,,8/5/2014,2014,5,1,1,0,1,0,1
8,8,2014-05-08T06:15:00Z,Male notched,18,,8/5/2014,2014,5,1,1,0,1,0,1
8,8,2014-05-08T06:15:00Z,Male notched,18,,8/5/2014,2014,5,1,1,0,1,0,1
8,8,2014-05-08T06:15:00Z,Male notched,18,,8/5/2014,2014,5,1,1,0,1,0,1
8,8,2014-05-08T06:15:00Z,Male notched,18,,8/5/2014,2014,5,1,1,0,1,0,1
8,8,2014-05-08T06:15:00Z,Male notched,18,,8/5/2014,2014,5,1,1,0,1,0,1
8,8,2014-05-08T06:15:00Z,Male notched,18,,8/5/2014,2014,5,1,1,0,1,0,1
8,8,2014-05-08T06:15:00Z,Male notched,18,,8/5/2014,2014,5,1,1,0,1,0,1
8,8,2014-05-08T06:15:00Z,Male notched,18,,8/5/2014,2014,5,1,1,0,1,0,1
8,8,2014-05-08T06:15:00Z,Male notched,18,,8/5/2014,2014,5,1,1,0,1,0,1
8,8,2014-05-08T06:15:00Z,Male notched,18,,8/5/2014,2014,5,1,1,0,1,0,1
8,8,2014-05-08T06:15:00Z,Male notched,18,,8/5/2014,2014,5,1,1,0,1,0,1
8,8,2014-05-08T06:15:00Z,Male notched JUSCO,1,,8/5/2014,2014,5,1,1,0,1,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Male unnotched,37,,8/5/2014,2014,5,1,1,0,0,0,1
8,8,2014-05-08T06:15:00Z,Pup,4,,8/5/2014,2014,5,1,0,,0,0,1
8,8,2014-05-08T06:15:00Z,Pup,4,,8/5/2014,2014,5,1,0,,0,0,1
8,8,2014-05-08T06:15:00Z,Pup,4,,8/5/2014,2014,5,1,0,,0,0,1
8,8,2014-05-08T06:15:00Z,Pup,4,,8/5/2014,2014,5,1,0,,0,0,1
8,8,2014-05-08T06:15:00Z,Unknown adult,24,,8/5/2014,2014,5,1,1,,0,0,1
8,8,2014-05-08T06:15:00Z,Unknown adult,24,,8/5/2014,2014,5,1,1,,0,0,1
8,8,2014-05-08T06:15:00Z,Unknown adult,24,,8/5/2014,2014,5,1,1,,0,0,1
8,8,2014-05-08T06:15:00Z,Unknown adult,24,,8/5/2014,2014,5,1,1,,0,0,1
8,8,2014-05-08T06:15:00Z,Unknown adult,24,,8/5/2014,2014,5,1,1,,0,0,1
8,8,2014-05-08T06:15:00Z,Unknown adult,24,,8/5/2014,2014,5,1,1,,0,0,1
8,8,2014-05-08T06:15:00Z,Unknown adult,24,,8/5/2014,2014,5,1,1,,0,0,1
8,8,2014-05-08T06:15:00Z,Unknown adult,24,,8/5/2014,2014,5,1,1,,0,0,1
8,8,2014-05-08T06:15:00Z,Unknown adult,24,,8/5/2014,2014,5,1,1,,0,0,1
8,8,2014-05-08T06:15:00Z,Unknown adult,24,,8/5/2014,2014,5,1,1,,0,0,1
8,8,2014-05-08T06:15:00Z,Unknown adult,24,,8/5/2014,2014,5,1,1,,0,0,1
8,8,2014-05-08T06:15:00Z,Unknown adult,24,,8/5/2014,2014,5,1,1,,0,0,1
8,8,2014-05-08T06:15:00Z,Unknown adult,24,,8/5/2014,2014,5,1,1,,0,0,1
8,8,2014-05-08T06:15:00Z,Unknown adult,24,,8/5/2014,2014,5,1,1,,0,0,1
8,8,2014-05-08T06:15:00Z,Unknown adult,24,,8/5/2014,2014,5,1,1,,0,0,1
8,8,2014-05-08T06:15:00Z,Unknown adult,24,,8/5/2014,2014,5,1,1,,0,0,1
8,8,2014-05-08T06:15:00Z,Unknown adult,24,,8/5/2014,2014,5,1,1,,0,0,1
8,8,2014-05-08T06:15:00Z,Unknown adult,24,,8/5/2014,2014,5,1,1,,0,0,1
8,8,2014-05-08T06:15:00Z,Unknown adult,24,,8/5/2014,2014,5,1,1,,0,0,1
8,8,2014-05-08T06:15:00Z,Unknown adult,24,,8/5/2014,2014,5,1,1,,0,0,1
8,8,2014-05-08T06:15:00Z,Unknown adult,24,,8/5/2014,2014,5,1,1,,0,0,1
8,8,2014-05-08T06:15:00Z,Unknown adult,24,,8/5/2014,2014,5,1,1,,0,0,1
8,8,2014-05-08T06:15:00Z,Unknown adult,24,,8/5/2014,2014,5,1,1,,0,0,1
8,8,2014-05-08T06:15:00Z,Unknown adult,24,,8/5/2014,2014,5,1,1,,0,0,1
8,15,2014-11-04T06:58:00Z,Female notched,24,,4/11/2014,2014,11,2,1,1,1,0,1
8,15,2014-11-04T06:58:00Z,Female notched,24,,4/11/2014,2014,11,2,1,1,1,0,1
8,15,2014-11-04T06:58:00Z,Female notched,24,,4/11/2014,2014,11,2,1,1,1,0,1
8,15,2014-11-04T06:58:00Z,Female notched,24,,4/11/2014,2014,11,2,1,1,1,0,1
8,15,2014-11-04T06:58:00Z,Female notched,24,,4/11/2014,2014,11,2,1,1,1,0,1
8,15,2014-11-04T06:58:00Z,Female notched,24,,4/11/2014,2014,11,2,1,1,1,0,1
8,15,2014-11-04T06:58:00Z,Female notched,24,,4/11/2014,2014,11,2,1,1,1,0,1
8,15,2014-11-04T06:58:00Z,Female notched,24,,4/11/2014,2014,11,2,1,1,1,0,1
8,15,2014-11-04T06:58:00Z,Female notched,24,,4/11/2014,2014,11,2,1,1,1,0,1
8,15,2014-11-04T06:58:00Z,Female notched,24,,4/11/2014,2014,11,2,1,1,1,0,1
8,15,2014-11-04T06:58:00Z,Female notched,24,,4/11/2014,2014,11,2,1,1,1,0,1
8,15,2014-11-04T06:58:00Z,Female notched,24,,4/11/2014,2014,11,2,1,1,1,0,1
8,15,2014-11-04T06:58:00Z,Female notched,24,,4/11/2014,2014,11,2,1,1,1,0,1
8,15,2014-11-04T06:58:00Z,Female notched,24,,4/11/2014,2014,11,2,1,1,1,0,1
8,15,2014-11-04T06:58:00Z,Female notched,24,,4/11/2014,2014,11,2,1,1,1,0,1
8,15,2014-11-04T06:58:00Z,Female notched,24,,4/11/2014,2014,11,2,1,1,1,0,1
8,15,2014-11-04T06:58:00Z,Female notched,24,,4/11/2014,2014,11,2,1,1,1,0,1
8,15,2014-11-04T06:58:00Z,Female notched,24,,4/11/2014,2014,11,2,1,1,1,0,1
8,15,2014-11-04T06:58:00Z,Female notched,24,,4/11/2014,2014,11,2,1,1,1,0,1
8,15,2014-11-04T06:58:00Z,Female notched,24,,4/11/2014,2014,11,2,1,1,1,0,1
8,15,2014-11-04T06:58:00Z,Female notched,24,,4/11/2014,2014,11,2,1,1,1,0,1
8,15,2014-11-04T06:58:00Z,Female notched,24,,4/11/2014,2014,11,2,1,1,1,0,1
8,15,2014-11-04T06:58:00Z,Female notched,24,,4/11/2014,2014,11,2,1,1,1,0,1
8,15,2014-11-04T06:58:00Z,Female notched,24,,4/11/2014,2014,11,2,1,1,1,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Female unnotched,42,,4/11/2014,2014,11,2,1,1,0,0,1
8,15,2014-11-04T06:58:00Z,Lactating,7,,4/11/2014,2014,11,2,1,1,0,1,1
8,15,2014-11-04T06:58:00Z,Lactating,7,,4/11/2014,2014,11,2,1,1,0,1,1
8,15,2014-11-04T06:58:00Z,Lactating,7,,4/11/2014,2014,11,2,1,1,0,1,1
8,15,2014-11-04T06:58:00Z,Lactating,7,,4/11/2014,2014,11,2,1,1,0,1,1
8,15,2014-11-04T06:58:00Z,Lactating,7,,4/11/2014,2014,11,2,1,1,0,1,1
8,15,2014-11-04T06:58:00Z,Lactating,7,,4/11/2014,2014,11,2,1,1,0,1,1
8,15,2014-11-04T06:58:00Z,Lactating,7,,4/11/2014,2014,11,2,1,1,0,1,1
8,15,2014-11-04T06:58:00Z,Male notched,17,,4/11/2014,2014,11,2,1,0,1,0,1
8,15,2014-11-04T06:58:00Z,Male notched,17,,4/11/2014,2014,11,2,1,0,1,0,1
8,15,2014-11-04T06:58:00Z,Male notched,17,,4/11/2014,2014,11,2,1,0,1,0,1
8,15,2014-11-04T06:58:00Z,Male notched,17,,4/11/2014,2014,11,2,1,0,1,0,1
8,15,2014-11-04T06:58:00Z,Male notched,17,,4/11/2014,2014,11,2,1,0,1,0,1
8,15,2014-11-04T06:58:00Z,Male notched,17,,4/11/2014,2014,11,2,1,0,1,0,1
8,15,2014-11-04T06:58:00Z,Male notched,17,,4/11/2014,2014,11,2,1,0,1,0,1
8,15,2014-11-04T06:58:00Z,Male notched,17,,4/11/2014,2014,11,2,1,0,1,0,1
8,15,2014-11-04T06:58:00Z,Male notched,17,,4/11/2014,2014,11,2,1,0,1,0,1
