IDno,date_in,get,sex_age,date_out,year_month,Month,Year,month_year,distemper,rabies,venereal_cancer,Female,Adult,Owned,Pregnant
5083,26/6/2014,hand,M,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,0,1,0,0
5084,26/6/2014,hand,F,28/6/2014,2014_06,6,2014,Jun-14,0,0,0,1,1,0,0
5086,27/6/2014,owner,Mpup,27/6/2014,2014_06,6,2014,Jun-14,0,0,0,0,0,0,0
5087,27/6/2014,hand,F,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,1,1,0,0
5088,27/6/2014,hand,M,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,0,1,0,0
5089,27/6/2014,hand,M,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,0,1,1,0
5090,27/6/2014,hand,F,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,1,1,1,1
5091,27/6/2014,hand,Fpup,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,1,0,1,0
5092,27/6/2014,hand,Fpup,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,1,0,1,0
5093,27/6/2014,hand,F,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,1,1,1,0
5094,27/6/2014,hand,F,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,1,1,0,0
5095,27/6/2014,hand,F,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,1,1,0,0
5096,27/6/2014,hand,Fpup,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,1,0,1,0
5097,27/6/2014,hand,M,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,0,1,0,0
5098,27/6/2014,hand,M,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,0,1,0,0
5099,27/6/2014,hand,M,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,0,1,0,0
5100,27/6/2014,hand,F,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,1,1,0,1
5101,27/6/2014,hand,M,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,0,1,0,0
5102,27/6/2014,hand,Mpup,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,0,0,0,0
5103,27/6/2014,hand,Fy,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,1,0,0,0
5104,27/6/2014,hand,F,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,1,1,0,0
5105,27/6/2014,hand,F,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,1,1,0,0
5106,27/6/2014,hand,M,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,0,1,0,0
5107,27/6/2014,hand,Fy,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,1,0,0,0
5108,27/6/2014,hand,M,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,0,1,0,0
5109,27/6/2014,hand,F,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,1,1,0,0
5110,28/6/2014,hand,Fpup,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,1,0,0,0
5111,28/6/2014,hand,F,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,1,1,0,0
5112,28/6/2014,hand,F,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,1,1,0,0
5113,28/6/2014,hand,My,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,0,0,0,0
5114,28/6/2014,hand,Fy,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,1,0,0,0
5115,28/6/2014,hand,M,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,0,1,0,0
5116,28/6/2014,hand,F,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,1,1,0,1
5117,28/6/2014,hand,M,30/6/2014,2014_06,6,2014,Jun-14,0,0,0,0,1,0,0
5118,28/6/2014,hand,My,2/7/2014,2014_07,6,2014,Jun-14,0,0,0,0,0,0,0
5119,28/6/2014,hand,F,2/7/2014,2014_07,6,2014,Jun-14,0,0,0,1,1,0,0
5120,28/6/2014,hand,M,2/7/2014,2014_07,6,2014,Jun-14,0,0,0,0,1,0,0
5121,28/6/2014,hand,F,2/7/2014,2014_07,6,2014,Jun-14,0,0,0,1,1,0,0
5122,28/6/2014,hand,Fpup,2/7/2014,2014_07,6,2014,Jun-14,0,0,0,1,0,0,0
5123,28/6/2014,hand,F,2/7/2014,2014_07,6,2014,Jun-14,0,0,0,1,1,0,1
5124,28/6/2014,hand,Fpup,2/7/2014,2014_07,6,2014,Jun-14,0,0,0,1,0,0,0
5125,28/6/2014,hand,M,2/7/2014,2014_07,6,2014,Jun-14,0,0,0,0,1,0,0
5126,28/6/2014,hand,F,2/7/2014,2014_07,6,2014,Jun-14,0,0,0,1,1,0,0
5127,28/6/2014,hand,F,2/7/2014,2014_07,6,2014,Jun-14,0,0,0,1,1,0,0
5130,28/6/2014,hand,F,2/7/2014,2014_07,6,2014,Jun-14,0,0,0,1,1,0,0
5131,30/6/2014,hand,Fy,3/7/2014,2014_07,6,2014,Jun-14,0,0,0,1,0,0,0
5132,30/6/2014,hand,M,3/7/2014,2014_07,6,2014,Jun-14,0,0,0,0,1,0,0
5133,30/6/2014,hand,F,3/7/2014,2014_07,6,2014,Jun-14,0,0,0,1,1,0,0
5134,30/6/2014,hand,F,3/7/2014,2014_07,6,2014,Jun-14,0,0,0,1,1,0,0
5135,30/6/2014,hand,My,3/7/2014,2014_07,6,2014,Jun-14,0,0,0,0,0,0,0
5136,30/6/2014,hand,F,3/7/2014,2014_07,6,2014,Jun-14,0,0,0,1,1,0,1
5137,30/6/2014,hand,F,3/7/2014,2014_07,6,2014,Jun-14,0,0,0,1,1,0,0
5138,30/6/2014,hand,M,3/7/2014,2014_07,6,2014,Jun-14,0,0,0,0,1,0,0
5139,30/6/2014,hand,M,3/7/2014,2014_07,6,2014,Jun-14,0,0,0,0,1,0,0
5140,30/6/2014,hand,M,3/7/2014,2014_07,6,2014,Jun-14,0,0,0,0,1,0,0
5141,30/6/2014,hand,M,3/7/2014,2014_07,6,2014,Jun-14,0,0,0,0,1,0,0
5142,30/6/2014,hand,Fpup,3/7/2014,2014_07,6,2014,Jun-14,0,0,0,1,0,0,0
5143,30/6/2014,hand,F,3/7/2014,2014_07,6,2014,Jun-14,0,0,0,1,1,0,0
5144,30/6/2014,hand,F,3/7/2014,2014_07,6,2014,Jun-14,0,0,0,1,1,1,0
5145,30/6/2014,hand,M,3/7/2014,2014_07,6,2014,Jun-14,0,0,0,0,1,0,0
5146,30/6/2014,hand,M,3/7/2014,2014_07,6,2014,Jun-14,0,0,0,0,1,0,0
5147,1/7/2014,owner,M,1/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,1,0
5148,1/7/2014,hand,F,3/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,1,0
5149,1/7/2014,hand,F,3/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5150,1/7/2014,hand,My,3/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,0,0,0
5151,1/7/2014,hand,F,3/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5152,1/7/2014,hand,F,5/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,1,0
5153,1/7/2014,hand,F,3/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,1,0
5154,1/7/2014,hand,M,3/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5155,1/7/2014,hand,M,4/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5156,1/7/2014,hand,M,4/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5157,1/7/2014,hand,F,4/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5158,1/7/2014,hand,M,4/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5159,1/7/2014,hand,F,4/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5160,1/7/2014,hand,F,4/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5161,1/7/2014,hand,M,4/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5162,1/7/2014,hand,M,4/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5163,1/7/2014,hand,M,4/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5164,1/7/2014,hand,F,4/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5165,1/7/2014,hand,M,4/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5166,1/7/2014,hand,M,4/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5167,1/7/2014,hand,M,4/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5168,1/7/2014,hand,M,4/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5169,1/7/2014,hand,M,4/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5170,2/7/2014,hand,Fy,4/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,0,0,0
5171,2/7/2014,hand,M,4/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5172,2/7/2014,hand,My,4/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,0,0,0
5173,2/7/2014,hand,F,4/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5174,2/7/2014,hand,F,3/7/2014,2014_07,7,2014,Jul-14,0,0,1,1,1,0,0
5175,2/7/2014,hand,M,5/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5176,2/7/2014,hand,F,5/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5177,2/7/2014,hand,F,5/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5178,2/7/2014,hand,M,5/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5179,2/7/2014,hand,F,5/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5180,2/7/2014,hand,M,5/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5181,2/7/2014,hand,F,5/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5182,2/7/2014,hand,M,5/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5183,2/7/2014,hand,F,5/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5184,2/7/2014,hand,Fpup,5/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,0,1,0
5185,2/7/2014,hand,F,5/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5186,2/7/2014,hand,M,5/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5187,2/7/2014,hand,Mpup,5/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,0,0,0
5188,2/7/2014,hand,F,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5189,2/7/2014,hand,Mpup,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,0,1,0
5190,2/7/2014,hand,M,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,1,0
5191,2/7/2014,hand,F,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5192,2/7/2014,hand,F,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,1,0
5193,2/7/2014,hand,Mpup,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,0,0,0
5194,2/7/2014,hand,M,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,1,0
5195,2/7/2014,hand,Fpup,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,0,0,0
5196,2/7/2014,hand,F,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,1
5197,2/7/2014,hand,M,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,1,0
5198,2/7/2014,hand,M,4/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5199,2/7/2014,hand,M,4/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5200,2/7/2014,hand,F,5/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5201,2/7/2014,hand,F,5/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5214,3/7/2014,hand,F,3/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5215,3/7/2014,hand,F,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5216,3/7/2014,hand,F,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,1
5217,3/7/2014,hand,F,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5218,3/7/2014,hand,F,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5219,3/7/2014,hand,F,3/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5203,4/7/2014,hand,M,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5204,4/7/2014,hand,M,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5205,4/7/2014,hand,F,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5206,4/7/2014,hand,F,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,1,0
5207,4/7/2014,hand,F,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,1,0
5208,4/7/2014,hand,F,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,1,0
5209,4/7/2014,hand,M,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5210,4/7/2014,hand,M,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5211,4/7/2014,hand,M,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5212,4/7/2014,hand,M,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5213,4/7/2014,hand,F,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5220,4/7/2014,hand,Fy,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,0,0,0
5221,4/7/2014,hand,F,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,1
5222,4/7/2014,hand,F,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5223,4/7/2014,hand,M,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5224,4/7/2014,hand,F,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5225,4/7/2014,hand,M,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5226,4/7/2014,hand,M,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5227,4/7/2014,hand,F,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5228,4/7/2014,hand,Fpup,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,0,0,0
5229,4/7/2014,hand,Mpup,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,0,0,0
5230,4/7/2014,hand,Mpup,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,0,0,0
5231,4/7/2014,hand,Fpup,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,0,0,0
5232,4/7/2014,hand,F,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5233,4/7/2014,hand,Fpup,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,0,0,0
5234,5/7/2014,hand,F,9/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5235,5/7/2014,hand,F,9/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5236,5/7/2014,hand,F,9/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5237,5/7/2014,hand,M,9/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5238,5/7/2014,hand,F,9/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5239,5/7/2014,hand,F,9/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5240,5/7/2014,hand,F,9/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5241,5/7/2014,hand,M,15/7/2014,2014_07,7,2014,Jul-14,0,0,1,0,1,0,0
5242,5/7/2014,hand,M,9/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,1,0
5243,5/7/2014,hand,M,9/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5245,5/7/2014,hand,F,9/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5246,5/7/2014,hand,M,9/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5247,5/7/2014,hand,M,9/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5248,5/7/2014,hand,M,9/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5249,5/7/2014,hand,F,16/7/2014,2014_07,7,2014,Jul-14,0,0,1,1,1,0,0
5250,5/7/2014,hand,Fpup,9/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,0,0,0
5251,5/7/2014,hand,M,9/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,1,0
5252,5/7/2014,hand,M,9/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,1,0
5253,5/7/2014,hand,M,9/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,1,0
5254,5/7/2014,hand,M,9/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5255,5/7/2014,hand,M,9/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5256,5/7/2014,hand,F,9/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5257,5/7/2014,hand,F,9/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5258,5/7/2014,hand,Mpup,9/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,0,0,0
5259,5/7/2014,hand,M,8/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,1,0
5260,5/7/2014,hand,M,8/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5261,5/7/2014,owner,M,5/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5262,7/7/2014,hand,M,10/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5263,7/7/2014,hand,F,10/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,1,0
5264,7/7/2014,,F,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5265,7/7/2014,hand,M,9/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5266,7/7/2014,hand,M,10/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5267,7/7/2014,hand,M,10/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5268,7/7/2014,hand,F,10/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5269,7/7/2014,hand,Fy,10/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,0,0,0
5270,7/7/2014,hand,F,10/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5271,7/7/2014,hand,M,10/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5272,7/7/2014,hand,F,10/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5273,7/7/2014,hand,F,10/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5274,7/7/2014,hand,M,10/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5275,7/7/2014,hand,F,10/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,1
5276,7/7/2014,hand,M,10/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5277,7/7/2014,hand,F,10/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5278,7/7/2014,hand,M,10/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5279,7/7/2014,hand,M,10/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5280,7/7/2014,hand,M,10/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5281,7/7/2014,hand,Fpup,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,0,0,0
5282,7/7/2014,hand,Fy,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,0,1,0
5283,7/7/2014,hand,Mpup,10/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,0,1,0
5284,7/7/2014,hand,F,10/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,1,0
5285,7/7/2014,hand,F,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5286,7/7/2014,hand,Fpup,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,0,0,0
5287,7/7/2014,hand,Fpup,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,0,0,0
5288,7/7/2014,hand,F,10/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5289,7/7/2014,hand,F,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5290,7/7/2014,hand,F,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5291,7/7/2014,hand,M,10/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,1,0
5292,7/7/2014,hand,F,10/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5293,7/7/2014,hand,F,10/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5294,7/7/2014,hand,Fy,10/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,0,0,0
5295,7/7/2014,hand,M,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5296,7/7/2014,owner,M,7/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5298,8/7/2014,hand,Fpup,12/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,0,0,0
5299,8/7/2014,hand,F,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5300,8/7/2014,hand,F,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5301,8/7/2014,hand,F,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5302,8/7/2014,hand,F,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5303,8/7/2014,hand,Fy,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,0,1,0
5304,8/7/2014,hand,M,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,1,0
5305,8/7/2014,hand,M,8/7/2014,_0,7,2014,Jul-14,0,0,0,0,1,0,0
5306,8/7/2014,hand,Mpup,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,0,0,0
5307,8/7/2014,hand,F,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5308,8/7/2014,hand,F,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5309,8/7/2014,hand,M,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5310,8/7/2014,hand,F,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5311,8/7/2014,hand,M,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5312,8/7/2014,hand,F,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5313,8/7/2014,hand,F,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5314,8/7/2014,hand,M,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5315,8/7/2014,hand,M,11/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5333,8/7/2014,hand,F,26/7/2014,2014_07,7,2014,Jul-14,0,0,1,1,1,0,1
5317,9/7/2014,owner,Mpup,9/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,0,0,0
5318,9/7/2014,hand,F,12/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5319,9/7/2014,hand,M,12/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5320,9/7/2014,hand,M,12/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5321,9/7/2014,hand,M,14/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5322,9/7/2014,hand,M,14/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5323,9/7/2014,hand,F,14/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5324,9/7/2014,hand,M,14/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5325,9/7/2014,hand,My,14/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,0,1,0
5326,9/7/2014,hand,Fy,14/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,0,0,0
5327,9/7/2014,hand,F,14/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5328,9/7/2014,hand,Mpup,14/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,0,0,0
5329,9/7/2014,hand,Mpup,12/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,0,0,0
5330,9/7/2014,hand,F,14/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5331,9/7/2014,hand,Fpup,12/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,0,0,0
5332,9/7/2014,hand,Fpup,15/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,0,0,0
5334,9/7/2014,hand,F,12/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,1
5335,9/7/2014,hand,F,12/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5336,9/7/2014,hand,F,18/7/2014,2014_07,7,2014,Jul-14,0,0,1,1,1,0,0
5337,9/7/2014,hand,M,12/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5338,9/7/2014,hand,Fy,12/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,0,0,0
5339,9/7/2014,hand,Fpup,12/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,0,0,0
5340,9/7/2014,hand,M,26/7/2014,2014_07,7,2014,Jul-14,0,0,1,0,1,1,0
5341,9/7/2014,hand,F,12/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5342,9/7/2014,hand,Fpup,12/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,0,0,0
5343,9/7/2014,hand,Mpup,12/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,0,0,0
5344,9/7/2014,hand,F,12/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5345,9/7/2014,hand,F,12/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,0,0
5346,9/7/2014,hand,M,12/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5347,9/7/2014,hand,Fpup,12/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,0,0,0
5348,9/7/2014,hand,M,12/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5349,9/7/2014,hand,F,NA,_0,7,2014,Jul-14,0,0,0,1,1,0,0
5350,9/7/2014,hand,M,12/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5351,9/7/2014,hand,M,12/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5352,10/7/2014,hand,M,14/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,0,0
5353,10/7/2014,hand,M,14/7/2014,2014_07,7,2014,Jul-14,0,0,0,0,1,1,0
5354,10/7/2014,hand,F,14/7/2014,2014_07,7,2014,Jul-14,0,0,0,1,1,1,0
